dataset,tree_id,species,genus,latitude,longitude
TreeScanPL,3400504.0_19,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_20,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_21,Acer platanoides,Acer,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_23,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_24,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_25,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_26,Betula pendula,Betula,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_27,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_28,Quercus sp.,Quercus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_29,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_30,Quercus sp.,Quercus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_31,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_32,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_33,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_34,Betula pendula,Betula,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_35,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_36,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_37,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_39,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_40,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_41,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_42,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_43,Betula pendula,Betula,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_44,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_45,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_46,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_47,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_48,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_49,Betula pendula,Betula,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_51,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_52,Pinus sylvestris,Pinus,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_53,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3400504.0_54,Picea abies,Picea,53.26873259001191,23.38482814450259
TreeScanPL,3501204.0_1,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_2,Carpinus betulus,Carpinus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_3,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_4,Carpinus betulus,Carpinus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_5,Pinus sylvestris,Pinus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_6,Acer platanoides,Acer,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_7,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_8,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_9,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_10,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_11,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_12,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_13,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_14,Tilia cordata,Tilia,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_15,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_16,Betula pendula,Betula,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_17,Tilia cordata,Tilia,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_18,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_19,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_20,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_21,Betula pendula,Betula,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_22,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_23,Quercus sp.,Quercus,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_24,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_25,Picea abies,Picea,53.24659304609574,23.387790422217908
TreeScanPL,3501204.0_26,Pinus sylvestris,Pinus,53.24659304609574,23.387790422217908
TreeScanPL,3501704.0_1,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_2,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_3,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_4,Carpinus betulus,Carpinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_5,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_6,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_7,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_9,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_10,Carpinus betulus,Carpinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_11,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_12,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_13,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_14,Quercus sp.,Quercus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_15,Quercus sp.,Quercus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_16,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_17,Carpinus betulus,Carpinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_18,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_19,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_20,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_21,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_22,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_23,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_24,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_25,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_27,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_28,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_29,Tilia cordata,Tilia,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_30,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_31,Tilia cordata,Tilia,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_32,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_33,Carpinus betulus,Carpinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_34,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_35,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_36,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_37,Quercus sp.,Quercus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_38,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_39,Quercus sp.,Quercus,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_40,Tilia cordata,Tilia,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_41,Picea abies,Picea,53.23087054438808,23.386228935918272
TreeScanPL,3501704.0_42,Pinus sylvestris,Pinus,53.23087054438808,23.386228935918272
TreeScanPL,3600604.0_1,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_2,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_3,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_4,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_6,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_7,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_8,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_9,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_10,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_11,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_12,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_13,Pinus sylvestris,Pinus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_14,Quercus sp.,Quercus,53.26519523902134,23.39476094791939
TreeScanPL,3600604.0_15,Picea abies,Picea,53.26519523902134,23.39476094791939
TreeScanPL,3601604.0_1,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_2,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_3,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_4,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_6,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_7,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_8,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_9,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_10,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_11,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_12,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_13,Pinus sylvestris,Pinus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_14,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_15,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_16,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_17,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_18,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_19,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_20,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_21,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_22,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_23,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_24,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_25,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_26,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_27,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_28,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_29,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_30,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_31,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_32,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_33,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_34,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_35,Pinus sylvestris,Pinus,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_36,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_37,Picea abies,Picea,53.233802872391294,23.39180375876635
TreeScanPL,3601604.0_38,Quercus sp.,Quercus,53.233802872391294,23.39180375876635
TreeScanPL,3602204.0_1,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_2,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_3,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_4,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_5,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_6,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_7,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_8,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_9,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_10,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_11,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_12,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_13,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_14,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_15,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_16,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_17,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_18,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_19,Quercus sp.,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_20,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_21,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_22,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_23,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_24,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_25,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_26,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_27,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_28,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_29,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_30,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_31,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_32,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_33,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_34,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_35,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_36,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_37,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_38,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_39,Quercus sp.,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_40,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_41,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_42,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_43,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_44,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_45,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_46,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_47,Picea abies,Picea,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_48,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_49,Pinus sylvestris,Pinus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_50,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3602204.0_51,Quercus rubra,Quercus,53.2149857585395,23.38950204397291
TreeScanPL,3702404.0_1,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_3,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_4,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_6,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_7,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_8,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_9,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_10,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_11,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_12,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_13,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_14,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_15,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_16,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_18,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_19,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_20,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_21,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_22,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_23,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_24,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_25,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_26,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_27,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_29,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_30,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_31,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_32,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_33,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_34,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_35,Pinus sylvestris,Pinus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_36,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_37,Quercus sp.,Quercus,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_38,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3702404.0_39,Picea abies,Picea,53.20853190258556,23.394412991329705
TreeScanPL,3801904.0_1,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_2,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_3,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_4,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_5,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_6,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_7,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_8,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_9,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_10,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_11,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_12,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_13,Pinus sylvestris,Pinus,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_14,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_15,Pinus sylvestris,Pinus,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_16,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_17,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_18,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_19,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_20,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_21,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_22,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_23,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_24,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_25,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_26,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_27,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_28,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_29,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_30,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_31,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_32,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_33,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_34,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_35,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_36,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_37,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_38,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_39,Pinus sylvestris,Pinus,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_40,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_41,Pinus sylvestris,Pinus,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_42,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_43,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_44,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_45,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_46,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_47,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_48,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_49,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_50,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_51,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_52,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_53,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_54,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_55,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_56,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_57,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_58,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_59,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_60,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_61,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_62,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_63,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_64,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_65,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_66,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_67,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_68,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_69,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_70,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_71,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3801904.0_72,Picea abies,Picea,53.22402346806516,23.40135518180607
TreeScanPL,3900604.0_2,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_3,Picea abies,Picea,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_4,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_5,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_6,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_7,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_8,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_9,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
TreeScanPL,3900604.0_10,Pinus sylvestris,Pinus,53.26464519818392,23.41047633528459
