sample_name,fold,district,genus,true_label,pred_label,correct,ptv3_attr,ae_attr,relative_ae,confidence
Picea_0330,3,Milicz,Picea,6,6,1,9.020150184631348,2.8663017749786377,0.24114023110570695,0.9999992847442627
Picea_0331,3,Milicz,Picea,6,5,0,8.961336135864258,2.196498394012451,0.1968570501885863,0.7518352270126343
Picea_0332,3,Milicz,Picea,6,6,1,7.742863655090332,2.7330892086029053,0.2608917051799766,0.9926853179931641
Picea_0333,3,Milicz,Picea,6,6,1,7.356103897094727,1.8458919525146484,0.20059691187396453,0.9999498128890991
Picea_0334,3,Milicz,Picea,6,6,1,8.486763000488281,1.935220718383789,0.18568640757158716,0.999940037727356
Picea_0335,3,Milicz,Picea,6,6,1,8.008386611938477,1.8166096210479736,0.18489672424503528,0.9999635219573975
Picea_0336,3,Milicz,Picea,6,6,1,7.668669700622559,1.8532989025115967,0.19463400666488684,0.9998615980148315
Picea_0337,3,Milicz,Picea,6,6,1,7.224697113037109,2.070470094680786,0.22274694431899825,0.9997910857200623
Picea_0338,3,Milicz,Picea,6,6,1,6.87595272064209,1.9719109535217285,0.22286859561942798,0.9996185302734375
Picea_0339,3,Milicz,Picea,6,6,1,7.064558982849121,2.081277847290039,0.2275655999192711,0.9997976422309875
Picea_0340,3,Milicz,Picea,6,7,0,1.6396937370300293,4.615137100219727,0.7378516242767778,0.9916218519210815
Picea_0341,3,Milicz,Picea,6,6,1,8.070331573486328,1.913112759590149,0.19162852957826057,0.9999017715454102
Picea_0342,3,Milicz,Picea,6,6,1,6.768497943878174,1.9803251028060913,0.2263533151802728,0.9996325969696045
Picea_0343,3,Milicz,Picea,6,6,1,7.689122200012207,2.016596794128418,0.20777407560100425,0.9999399185180664
Picea_0344,3,Milicz,Picea,6,6,1,8.781610488891602,1.9528532028198242,0.18192368590416633,0.9999268054962158
Picea_0345,3,Milicz,Picea,6,6,1,7.036334037780762,3.4304604530334473,0.327746995774742,0.9999908208847046
Picea_0346,3,Milicz,Picea,6,6,1,7.1495537757873535,3.29337739944458,0.3153690607577661,0.9999920129776001
Picea_0347,3,Milicz,Picea,6,6,1,8.8856201171875,3.467254161834717,0.28068399958672,0.9986007809638977
Picea_0348,3,Milicz,Picea,6,6,1,10.559038162231445,3.6981301307678223,0.2593874219742394,0.9999507665634155
Picea_0349,3,Milicz,Picea,6,6,1,7.110263824462891,3.9265003204345703,0.3557655364676994,0.999734103679657
Picea_0350,3,Milicz,Picea,6,6,1,8.976449966430664,3.524574041366577,0.28194282615158345,0.99945467710495
Picea_0351,3,Milicz,Picea,6,6,1,9.82661247253418,3.725196123123169,0.27488553236857594,0.9999102354049683
Pinus_1262,3,Milicz,Pinus,7,7,1,9.555310249328613,5.836708068847656,0.3792035550115682,0.9999923706054688
Pinus_1263,3,Milicz,Pinus,7,7,1,6.033603668212891,5.511805057525635,0.47740233227637746,0.9995983242988586
Pinus_1264,3,Milicz,Pinus,7,7,1,9.918548583984375,5.636974334716797,0.36237768158318434,0.9999936819076538
Pinus_1265,3,Milicz,Pinus,7,8,0,4.409042835235596,4.519711494445801,0.5061973173972526,0.9993274211883545
Pinus_1266,3,Milicz,Pinus,7,7,1,7.1557536125183105,5.68646240234375,0.4427944827695599,0.9999520778656006
Pinus_1267,3,Milicz,Pinus,7,7,1,8.754377365112305,5.594338893890381,0.3898842787752202,0.9999948740005493
Pinus_1268,3,Milicz,Pinus,7,7,1,9.643752098083496,5.755498886108398,0.37375187197605836,0.9999735355377197
Pinus_1269,3,Milicz,Pinus,7,7,1,9.27535629272461,5.55056095123291,0.37438229663336914,0.9999843835830688
Pinus_1270,3,Milicz,Pinus,7,7,1,7.54336404800415,5.242433547973633,0.4100200636308072,0.99998939037323
Pinus_1271,3,Milicz,Pinus,7,7,1,8.206656455993652,5.906069278717041,0.41849245748508757,0.9999350309371948
Pinus_1272,3,Milicz,Pinus,7,7,1,8.436821937561035,5.620800018310547,0.3998400321161327,0.9999939203262329
Pinus_1273,3,Milicz,Pinus,7,7,1,6.322498798370361,5.43748664855957,0.46237188544781443,0.9998266100883484
Pinus_1274,3,Milicz,Pinus,7,7,1,8.561046600341797,5.622097015380859,0.39639287056112027,0.9999656677246094
Pinus_1275,3,Milicz,Pinus,7,7,1,6.602954864501953,5.626156806945801,0.4600625910940853,0.9990015625953674
Pinus_1276,3,Milicz,Pinus,7,7,1,3.743734836578369,5.149142265319824,0.5790187135758963,0.9875621795654297
Pinus_1277,3,Milicz,Pinus,7,7,1,8.453184127807617,5.665988445281982,0.4012974848163612,0.9999730587005615
Pinus_1278,3,Milicz,Pinus,7,7,1,8.681166648864746,5.587824821472168,0.39160615024350903,0.9999819993972778
Pinus_1279,3,Milicz,Pinus,7,7,1,7.561790466308594,5.516091346740723,0.4217878262991184,0.9999334812164307
Pinus_1280,3,Milicz,Pinus,7,7,1,10.579957008361816,5.938929557800293,0.3595235992703393,0.9999854564666748
Pinus_1281,3,Milicz,Pinus,7,7,1,8.725024223327637,5.559458255767822,0.3891956365945929,0.9999797344207764
Pinus_1282,3,Milicz,Pinus,7,7,1,6.760989189147949,3.753472328186035,0.3569818880813152,0.9999736547470093
Pinus_1283,3,Milicz,Pinus,7,7,1,7.322155475616455,4.088738441467285,0.3583188545607869,0.9999769926071167
Pinus_1284,3,Milicz,Pinus,7,7,1,3.8057937622070312,3.0135273933410645,0.4419101726086332,0.9993765950202942
Pinus_1285,3,Milicz,Pinus,7,7,1,8.13312816619873,3.878211498260498,0.32287917945631667,0.9999895095825195
Pinus_1286,3,Milicz,Pinus,7,7,1,9.893044471740723,3.661086320877075,0.27010852810790237,0.999998927116394
Pinus_1287,3,Milicz,Pinus,7,7,1,7.194100379943848,3.903533697128296,0.35174467517140434,0.9999630451202393
Pinus_1288,3,Milicz,Pinus,7,7,1,6.821291923522949,4.086849689483643,0.3746604903684035,0.9999650716781616
Pinus_1289,3,Milicz,Pinus,7,7,1,10.07402515411377,3.926971912384033,0.2804780181674263,0.9999982118606567
Pinus_1290,3,Milicz,Pinus,7,7,1,6.356368541717529,3.865018129348755,0.3781305071363918,0.9998904466629028
Pinus_1291,3,Milicz,Pinus,7,7,1,7.255698204040527,4.108136177062988,0.36150968376300463,0.9999608993530273
Pinus_1292,3,Milicz,Pinus,7,7,1,5.909836769104004,3.5253801345825195,0.3736406027368251,0.9992469549179077
Pinus_1293,3,Milicz,Pinus,7,7,1,4.367458343505859,3.6945269107818604,0.45826515301975973,0.9984428286552429
Pinus_1294,3,Milicz,Pinus,7,7,1,10.169181823730469,4.045662879943848,0.2846083064173064,0.9999980926513672
Pinus_1295,3,Milicz,Pinus,7,7,1,10.000548362731934,3.9364960193634033,0.2824484093339089,0.9999980926513672
Pinus_1296,3,Milicz,Pinus,7,7,1,9.716053009033203,3.918649673461914,0.2874026490961799,0.9999980926513672
Pinus_1297,3,Milicz,Pinus,7,7,1,7.758746147155762,5.307961463928223,0.40622026740412254,0.9999839067459106
Pinus_1298,3,Milicz,Pinus,7,7,1,5.575661659240723,5.1762213706970215,0.48142463524482243,0.9997438788414001
Pinus_1299,3,Milicz,Pinus,7,7,1,6.650393009185791,4.587188243865967,0.40820067383612735,0.9998478889465332
Pinus_1300,3,Milicz,Pinus,7,7,1,7.233442783355713,5.177676677703857,0.4171804718967728,0.9999126195907593
Pinus_1301,3,Milicz,Pinus,7,7,1,0.1660800278186798,1.714568853378296,0.9116900349682099,0.7159959673881531
Pinus_1302,3,Milicz,Pinus,7,7,1,8.469234466552734,4.81105375289917,0.36227028132037226,0.9999920129776001
Pinus_1303,3,Milicz,Pinus,7,7,1,2.5621650218963623,2.580592393875122,0.5017915838190633,0.5888987183570862
Pinus_1304,3,Milicz,Pinus,7,7,1,8.793954849243164,5.294500350952148,0.3758041795186109,0.9999932050704956
Pinus_1305,3,Milicz,Pinus,7,7,1,6.838970184326172,5.42525053024292,0.4423640647117869,0.9999501705169678
Pinus_1306,3,Milicz,Pinus,7,7,1,4.432682514190674,4.50510311126709,0.5040513718962508,0.9983932375907898
Pinus_1307,3,Milicz,Pinus,7,7,1,7.721129894256592,5.228315830230713,0.4037482327376008,0.9999887943267822
Pinus_1308,3,Milicz,Pinus,7,7,1,8.136252403259277,5.250253677368164,0.39220492948822006,0.9999879598617554
Pinus_1309,3,Milicz,Pinus,7,7,1,7.796609401702881,5.408153057098389,0.4095607982253498,0.9999690055847168
Pinus_1310,3,Milicz,Pinus,7,7,1,8.212995529174805,5.2876105308532715,0.39165727104592685,0.9999746084213257
Pinus_1311,3,Milicz,Pinus,7,7,1,6.280427932739258,4.606537818908691,0.42312412106010006,0.9999583959579468
Pinus_1312,3,Milicz,Pinus,7,7,1,5.619498252868652,4.627801895141602,0.4516118220196835,0.9995348453521729
Pinus_1313,3,Milicz,Pinus,7,7,1,4.233281135559082,5.010354995727539,0.5420329099009892,0.9998873472213745
Pinus_1314,3,Milicz,Pinus,7,7,1,10.126288414001465,6.129025459289551,0.37704749986954306,0.9999994039535522
Pinus_1315,3,Milicz,Pinus,7,7,1,8.418960571289062,5.825395584106445,0.4089616628836027,0.9999969005584717
Pinus_1316,3,Milicz,Pinus,7,7,1,9.683664321899414,5.798031806945801,0.37450882351307263,0.9999991655349731
Pinus_1317,3,Milicz,Pinus,7,7,1,8.742803573608398,5.634738922119141,0.39191252050720393,0.9999997615814209
Pinus_1318,3,Milicz,Pinus,7,7,1,8.697508811950684,5.807332515716553,0.40037201238703973,0.9999991655349731
Pinus_1319,3,Milicz,Pinus,7,7,1,9.806867599487305,5.781319618225098,0.37087825118928325,0.9999995231628418
Pinus_1320,3,Milicz,Pinus,7,7,1,8.02632999420166,5.752350807189941,0.41748196985840275,0.9999971389770508
Pinus_1321,3,Milicz,Pinus,7,7,1,6.555097579956055,5.50499963760376,0.4564639516357876,0.999984860420227
Pinus_1322,3,Milicz,Pinus,7,7,1,9.705770492553711,5.4935407638549805,0.36143353258354577,0.9999994039535522
Pinus_1323,3,Milicz,Pinus,7,7,1,8.65048599243164,5.761269569396973,0.39976181532379146,0.9999982118606567
Pinus_1324,3,Milicz,Pinus,7,7,1,9.26856517791748,5.678153991699219,0.3798930001603758,0.9999988079071045
Pinus_1325,3,Milicz,Pinus,7,7,1,7.726654529571533,5.291750907897949,0.4064822630736669,0.9999946355819702
Pinus_1326,3,Milicz,Pinus,7,7,1,7.817234992980957,5.783329963684082,0.4252271856249364,0.9999967813491821
Pinus_1327,3,Milicz,Pinus,7,7,1,9.39814567565918,5.729182720184326,0.3787306367971235,0.999998927116394
Pinus_1328,3,Milicz,Pinus,7,7,1,9.084297180175781,5.679041862487793,0.3846719121080668,0.9999984502792358
Pinus_1329,3,Milicz,Pinus,7,7,1,9.235734939575195,5.4398651123046875,0.3706741182212254,0.9999991655349731
Pinus_1330,3,Milicz,Pinus,7,7,1,9.334831237792969,5.455231189727783,0.36884436511156743,0.9999990463256836
Pinus_1331,3,Milicz,Pinus,7,7,1,10.168630599975586,5.685141563415527,0.3585986666919207,0.9999996423721313
Pinus_1332,3,Milicz,Pinus,7,7,1,8.841135025024414,5.579220294952393,0.3868989471677163,0.9999986886978149
Pinus_1333,3,Milicz,Pinus,7,7,1,8.666457176208496,5.550592422485352,0.3904180245028558,0.9999990463256836
Pinus_1334,3,Milicz,Pinus,7,7,1,8.928617477416992,5.3302106857299805,0.3738182844343501,0.999998927116394
Pinus_1335,3,Milicz,Pinus,7,7,1,10.459428787231445,5.664852142333984,0.3513243265585683,0.9999997615814209
Pinus_1336,3,Milicz,Pinus,7,7,1,9.724428176879883,5.816869735717773,0.3742846810278192,0.9999995231628418
Pinus_1337,3,Milicz,Pinus,7,7,1,11.593524932861328,5.575510025024414,0.324742190545553,0.9999998807907104
Pinus_1338,3,Milicz,Pinus,7,7,1,8.229352951049805,5.8157196044921875,0.41407544014834086,0.9999974966049194
Pinus_1339,3,Milicz,Pinus,7,7,1,10.021875381469727,5.768454551696777,0.36531564397064165,0.9999996423721313
Pinus_1340,3,Milicz,Pinus,7,7,1,10.224227905273438,5.351283073425293,0.34357030580300535,0.9999998807907104
Pinus_1341,3,Milicz,Pinus,7,7,1,7.740531921386719,5.4997029304504395,0.4153780493956679,0.9999939203262329
Pinus_1342,3,Milicz,Pinus,7,7,1,8.498488426208496,5.690333366394043,0.4010434020216049,0.9999977350234985
Pinus_1343,3,Milicz,Pinus,7,7,1,0.7255934476852417,2.85973858833313,0.7976216851404219,0.9903931021690369
Pinus_1344,3,Milicz,Pinus,7,7,1,8.310853958129883,5.112615585327148,0.3808713958017258,0.9999754428863525
Pinus_1345,3,Milicz,Pinus,7,7,1,6.429594993591309,4.615553855895996,0.4178806383339447,0.9997742772102356
Pinus_1346,3,Milicz,Pinus,7,7,1,5.46981954574585,4.890681266784668,0.4720506615036526,0.9998348951339722
Pinus_1347,3,Milicz,Pinus,7,7,1,1.2923905849456787,2.7261159420013428,0.6783903216124799,0.9764280915260315
Pinus_1348,3,Milicz,Pinus,7,7,1,3.3374791145324707,4.047996520996094,0.5481023451003996,0.9995242357254028
Pinus_1349,3,Milicz,Pinus,7,7,1,8.062460899353027,4.935129165649414,0.37969570798673513,0.9999885559082031
Pinus_1350,3,Milicz,Pinus,7,7,1,8.963724136352539,4.690107345581055,0.3435011885383143,0.9999947547912598
Pinus_1351,3,Milicz,Pinus,7,7,1,7.963674545288086,5.177895545959473,0.3940088974199455,0.9999663829803467
Pinus_1352,3,Milicz,Pinus,7,7,1,7.463781356811523,5.1721038818359375,0.40931868088858725,0.9999475479125977
Pinus_1353,3,Milicz,Pinus,7,2,0,6.707611560821533,3.9743032455444336,0.3720590656139035,0.6873559355735779
Pinus_1354,3,Milicz,Pinus,7,7,1,7.578392505645752,4.943958282470703,0.394810715829359,0.9999556541442871
Pinus_1355,3,Milicz,Pinus,7,7,1,11.162445068359375,5.2573065757751465,0.32018185698023927,0.9999958276748657
Pinus_1356,3,Milicz,Pinus,7,7,1,10.248697280883789,5.199044227600098,0.3365569148978326,0.9999961853027344
Pinus_1357,3,Milicz,Pinus,7,7,1,6.92266845703125,5.0484209060668945,0.4217177525557435,0.9999346733093262
Pinus_1358,3,Milicz,Pinus,7,7,1,7.79218053817749,4.830429553985596,0.38268072252012475,0.9999794960021973
Pinus_1359,3,Milicz,Pinus,7,7,1,8.273088455200195,5.108176231384277,0.381740915168364,0.9999865293502808
Pinus_1360,3,Milicz,Pinus,7,7,1,6.619254112243652,5.278892993927002,0.44367353524756054,0.9999363422393799
Pinus_1361,3,Milicz,Pinus,7,7,1,4.062816143035889,3.6899287700653076,0.47595126715316843,0.9984275102615356
Pinus_1362,3,Milicz,Pinus,7,7,1,8.441815376281738,5.095580101013184,0.37640771489578423,0.9999842643737793
Pinus_1363,3,Milicz,Pinus,7,7,1,6.562959671020508,4.790104866027832,0.4219217503940996,0.9999188184738159
Pinus_1364,3,Milicz,Pinus,7,7,1,8.919649124145508,4.902812957763672,0.3546989621070097,0.9999749660491943
Pinus_1365,3,Milicz,Pinus,7,2,0,6.128664493560791,2.9395203590393066,0.32415752475037934,0.614311695098877
Pinus_1366,3,Milicz,Pinus,7,5,0,9.541437149047852,2.794581890106201,0.22653838965154974,0.9990975856781006
Pinus_1367,3,Milicz,Pinus,7,7,1,0.6255909204483032,2.444639205932617,0.7962397271021098,0.9896227121353149
Pinus_1368,3,Milicz,Pinus,7,7,1,5.343430519104004,4.889626502990723,0.4778265661624878,0.9998588562011719
Pinus_1369,3,Milicz,Pinus,7,7,1,6.0496931076049805,4.67219352722168,0.43576225733332347,0.9998997449874878
Pinus_1370,3,Milicz,Pinus,7,7,1,6.919277191162109,4.500784873962402,0.39411211991273964,0.9998986721038818
Pinus_1371,3,Milicz,Pinus,7,7,1,7.323111057281494,5.406582832336426,0.4247221398229146,0.9999271631240845
Pinus_1372,3,Milicz,Pinus,7,7,1,5.66152286529541,5.031229019165039,0.4705270512983236,0.9998243451118469
Pinus_1373,3,Milicz,Pinus,7,7,1,9.421028137207031,7.02144718170166,0.4270310303800032,0.9999979734420776
Pinus_1374,3,Milicz,Pinus,7,7,1,10.482646942138672,6.737179279327393,0.3912454858003408,0.9999995231628418
Pinus_1375,3,Milicz,Pinus,7,7,1,12.062359809875488,7.428055763244629,0.3811132570040105,0.9999997615814209
Pinus_1376,3,Milicz,Pinus,7,7,1,6.672701835632324,6.683404445648193,0.5004006631791653,0.9999843835830688
Pinus_1377,3,Milicz,Pinus,7,7,1,9.343424797058105,7.251232624053955,0.43696187487782484,0.9999957084655762
Pinus_1378,3,Milicz,Pinus,7,7,1,9.046857833862305,6.839849948883057,0.4305391675930782,0.9999978542327881
Pinus_1379,3,Milicz,Pinus,7,7,1,8.252825736999512,7.3688859939575195,0.4717079738859706,0.9999834299087524
Pinus_1380,3,Milicz,Pinus,7,7,1,9.264047622680664,6.893766403198242,0.426652168906662,0.9999974966049194
Pinus_1381,3,Milicz,Pinus,7,7,1,9.960023880004883,6.995353698730469,0.4125743388562442,0.999998927116394
Pinus_1382,3,Milicz,Pinus,7,7,1,11.233675003051758,7.076546669006348,0.38648066592992386,0.9999994039535522
Pinus_1383,3,Milicz,Pinus,7,7,1,10.121835708618164,6.876740455627441,0.4045480271486697,0.9999990463256836
Pinus_1384,3,Milicz,Pinus,7,7,1,8.382733345031738,6.859814643859863,0.4500438276040653,0.9999969005584717
Pinus_1385,3,Milicz,Pinus,7,7,1,9.156204223632812,7.1294474601745605,0.4377747721870741,0.9999914169311523
Pinus_1386,3,Milicz,Pinus,7,7,1,9.687376022338867,6.949493408203125,0.4177164119150968,0.9999984502792358
Pinus_1387,3,Milicz,Pinus,7,7,1,8.289790153503418,6.726718425750732,0.4479548881665068,0.9999918937683105
Pinus_1388,3,Milicz,Pinus,7,7,1,10.219541549682617,7.201038360595703,0.4133638715559278,0.9999970197677612
Pinus_1389,3,Milicz,Pinus,7,7,1,9.93528938293457,7.353677272796631,0.4253393169744782,0.9999984502792358
Pinus_1390,3,Milicz,Pinus,7,7,1,8.774194717407227,6.911256790161133,0.4406157376101183,0.9999947547912598
Pinus_1391,3,Milicz,Pinus,7,7,1,9.12017822265625,7.076947212219238,0.4369261222495669,0.9999972581863403
Pinus_1392,3,Milicz,Pinus,7,7,1,9.855489730834961,6.787176132202148,0.4078178450483763,0.9999977350234985
Pinus_1393,3,Milicz,Pinus,7,7,1,8.780095100402832,6.998138427734375,0.4435311729173823,0.999997615814209
Pinus_1394,3,Milicz,Pinus,7,7,1,12.265600204467773,7.225334167480469,0.3707022980987662,0.9999997615814209
Pinus_1395,3,Milicz,Pinus,7,7,1,8.824289321899414,6.998805999755859,0.4423158587532636,0.999993085861206
Pinus_1396,3,Milicz,Pinus,7,7,1,7.111349582672119,6.652128219604492,0.4833173933459603,0.9999831914901733
Pinus_1397,3,Milicz,Pinus,7,7,1,9.959982872009277,6.944418907165527,0.4108053626371195,0.9999990463256836
Pinus_1398,3,Milicz,Pinus,7,7,1,7.575474739074707,6.947547912597656,0.47838167538861553,0.9999974966049194
Pinus_1399,3,Milicz,Pinus,7,7,1,8.309407234191895,6.904326915740967,0.45382197711356853,0.9999963045120239
Pinus_1400,3,Milicz,Pinus,7,7,1,9.376104354858398,6.89155387878418,0.4236352753155118,0.999998927116394
Pinus_1401,3,Milicz,Pinus,7,7,1,8.477228164672852,7.121878623962402,0.4565568218678704,0.9999949932098389
Pinus_1402,3,Milicz,Pinus,7,7,1,8.619903564453125,6.083256721496582,0.4137380399214135,0.9999970197677612
Pinus_1403,3,Milicz,Pinus,7,7,1,9.018332481384277,6.149107933044434,0.40541500483764337,0.9999954700469971
Pinus_1404,3,Milicz,Pinus,7,7,1,2.3693947792053223,4.432579040527344,0.651660701949739,0.9995219707489014
Pinus_1405,3,Milicz,Pinus,7,7,1,9.486886978149414,6.098503112792969,0.39129614807807844,0.9999960660934448
Pinus_1406,3,Milicz,Pinus,7,7,1,8.737717628479004,5.9727020263671875,0.40601846598845054,0.999997615814209
Pinus_1407,3,Milicz,Pinus,7,7,1,7.348158359527588,5.873996257781982,0.444254088940209,0.99998939037323
Pinus_1408,3,Milicz,Pinus,7,7,1,5.55978536605835,5.701837062835693,0.5063068926146352,0.9999616146087646
Pinus_1409,3,Milicz,Pinus,7,7,1,12.088489532470703,5.762824058532715,0.32282352925606483,0.9999997615814209
Pinus_1410,3,Milicz,Pinus,7,7,1,7.5152177810668945,5.803170204162598,0.43572617093309135,0.9999960660934448
Pinus_1411,3,Milicz,Pinus,7,7,1,10.269729614257812,6.125779151916504,0.3736254382552852,0.9999979734420776
Pinus_1412,3,Milicz,Pinus,7,7,1,10.237476348876953,6.099881172180176,0.3733701218562654,0.9999985694885254
Pinus_1413,3,Milicz,Pinus,7,7,1,4.4633684158325195,4.973604679107666,0.5270338935801375,0.9998083710670471
Pinus_1414,3,Milicz,Pinus,7,7,1,5.864194869995117,5.342691421508789,0.4767329013404755,0.9999840259552002
Pinus_1415,3,Milicz,Pinus,7,7,1,5.850464344024658,5.631343841552734,0.4904579266288246,0.9999697208404541
Pinus_1416,3,Milicz,Pinus,7,7,1,8.802385330200195,6.3533525466918945,0.4192044355812453,0.99998939037323
Pinus_1417,3,Milicz,Pinus,7,7,1,9.759435653686523,5.8622636795043945,0.3752641470506599,0.9999982118606567
Pinus_1418,3,Milicz,Pinus,7,7,1,9.662281036376953,5.929827690124512,0.38030953928910566,0.9999980926513672
Pinus_1419,3,Milicz,Pinus,7,7,1,4.836820602416992,5.607732772827148,0.5369049844438195,0.9998917579650879
Pinus_1420,3,Milicz,Pinus,7,7,1,7.677596569061279,5.99355411529541,0.43840889836504304,0.9999876022338867
Pinus_1421,3,Milicz,Pinus,7,7,1,8.281049728393555,5.9133219718933105,0.4165962462155222,0.9999948740005493
Pinus_1422,3,Milicz,Pinus,7,7,1,10.02616024017334,5.985671043395996,0.3738280109034098,0.9999994039535522
Pinus_1423,3,Milicz,Pinus,7,7,1,9.168663024902344,5.915212631225586,0.3921546930082881,0.999998927116394
Pinus_1424,3,Milicz,Pinus,7,7,1,10.180912971496582,6.566129207611084,0.39207694907950474,0.999993085861206
Pinus_1425,3,Milicz,Pinus,7,7,1,8.736888885498047,5.9964704513549805,0.4069995382713445,0.9999963045120239
Pinus_1426,3,Milicz,Pinus,7,7,1,7.426009178161621,5.6428542137146,0.4317784982666884,0.9999953508377075
Pinus_1427,3,Milicz,Pinus,7,7,1,10.192618370056152,6.065877437591553,0.373089706798545,0.9999990463256836
Pinus_1428,3,Milicz,Pinus,7,7,1,9.616937637329102,6.132938861846924,0.38939599674155007,0.9999943971633911
Pinus_1429,3,Milicz,Pinus,7,7,1,7.47364616394043,6.308062553405762,0.45771265945340023,0.9999741315841675
Pinus_1430,3,Milicz,Pinus,7,7,1,8.278257369995117,6.0242767333984375,0.42120345147487015,0.9999961853027344
Pinus_1431,3,Milicz,Pinus,7,7,1,8.35726547241211,5.97733211517334,0.4169863907571549,0.9999971389770508
Pinus_1432,3,Milicz,Pinus,7,7,1,7.208520889282227,5.909015655517578,0.45046687164408356,0.9999716281890869
Pinus_1433,3,Milicz,Pinus,7,7,1,8.722310066223145,5.728423118591309,0.39641055172528644,0.9999986886978149
Pinus_1434,3,Milicz,Pinus,7,7,1,2.70230770111084,4.51255989074707,0.6254529036104606,0.9989223480224609
Pinus_1435,3,Milicz,Pinus,7,7,1,8.421250343322754,5.602356433868408,0.39949468912558717,0.9999967813491821
Pinus_1436,3,Milicz,Pinus,7,7,1,6.922374725341797,5.403368949890137,0.43838076532162296,0.9999927282333374
Pinus_1437,3,Milicz,Pinus,7,7,1,10.822031021118164,5.734188079833984,0.34634647206624286,0.9999997615814209
Pinus_1438,3,Milicz,Pinus,7,7,1,9.405065536499023,5.843562126159668,0.3832188870764661,0.9999959468841553
Pinus_1439,3,Milicz,Pinus,7,7,1,9.9020414352417,5.734433174133301,0.36673440233310783,0.9999994039535522
Pinus_1440,3,Milicz,Pinus,7,7,1,7.375299453735352,5.812893390655518,0.4407649671820029,0.999962329864502
Pinus_1441,3,Milicz,Pinus,7,7,1,10.656864166259766,5.840440273284912,0.35402391288512025,0.999998927116394
Pinus_1442,3,Milicz,Pinus,7,7,1,10.70396614074707,5.706033706665039,0.3477168650972123,0.9999997615814209
Pinus_1443,3,Milicz,Pinus,7,7,1,6.571008205413818,5.458905220031738,0.4537775977628682,0.9999898672103882
Pinus_1444,3,Milicz,Pinus,7,7,1,10.008377075195312,5.794934272766113,0.3666911409580454,0.9999994039535522
Pinus_1445,3,Milicz,Pinus,7,7,1,11.002420425415039,5.814826965332031,0.3457656789346941,0.9999997615814209
Pinus_1446,3,Milicz,Pinus,7,7,1,9.997105598449707,5.522649765014648,0.35584644423308776,0.9999996423721313
Pinus_1447,3,Milicz,Pinus,7,7,1,9.755132675170898,5.678839683532715,0.36794413958185107,0.9999994039535522
Pinus_1448,3,Milicz,Pinus,7,7,1,7.854156494140625,5.652132511138916,0.418481531436556,0.9999865293502808
Pinus_1449,3,Milicz,Pinus,7,7,1,6.148101806640625,4.432563304901123,0.4189304976562038,0.999992847442627
Pinus_1450,3,Milicz,Pinus,7,7,1,9.380023956298828,5.590313911437988,0.3734260346756529,0.9999988079071045
Pinus_1451,3,Milicz,Pinus,7,7,1,8.72471809387207,5.627321243286133,0.3920920997475093,0.9999985694885254
Pinus_1452,3,Milicz,Pinus,7,7,1,9.268017768859863,5.6409711837768555,0.3783604104821354,0.9999997615814209
Pinus_1453,3,Milicz,Pinus,7,7,1,10.523165702819824,5.794430732727051,0.3551032011401636,0.9999998807907104
Pinus_1454,3,Milicz,Pinus,7,7,1,9.424676895141602,5.758673667907715,0.3792755518751869,0.9999990463256836
Pinus_1455,3,Milicz,Pinus,7,7,1,8.522966384887695,5.812495231628418,0.40546271777374243,0.9999995231628418
Pinus_1456,3,Milicz,Pinus,7,7,1,7.610910415649414,5.805851936340332,0.4327312193281857,0.9999979734420776
Pinus_1457,3,Milicz,Pinus,7,7,1,6.312347412109375,5.285872459411621,0.45574859878569823,0.9999946355819702
Pinus_1458,3,Milicz,Pinus,7,7,1,5.850693702697754,5.518146991729736,0.485374642427767,0.999982476234436
Pinus_1459,3,Milicz,Pinus,7,7,1,5.832284450531006,5.5269317626953125,0.48655925321628546,0.9999957084655762
Pinus_1460,3,Milicz,Pinus,7,7,1,10.283487319946289,5.868297576904297,0.3633219245270737,0.9999998807907104
Pinus_1461,3,Milicz,Pinus,7,7,1,9.45223617553711,5.752406597137451,0.37833224228669304,0.9999996423721313
Pinus_1462,3,Milicz,Pinus,7,7,1,10.48582649230957,5.71545934677124,0.35277813131699726,0.9999997615814209
Pinus_1463,3,Milicz,Pinus,7,7,1,9.773092269897461,5.595973968505859,0.3641063079604605,0.9999998807907104
Pinus_1464,3,Milicz,Pinus,7,7,1,9.152512550354004,5.659036159515381,0.38206917227527337,0.9999996423721313
Pinus_1465,3,Milicz,Pinus,7,7,1,9.198976516723633,5.912912368774414,0.3912755321100804,0.9999997615814209
Pinus_1466,3,Milicz,Pinus,7,7,1,9.856612205505371,5.4962968826293945,0.3579970966738247,0.9999871253967285
Pinus_1467,3,Milicz,Pinus,7,7,1,9.369823455810547,5.479990005493164,0.36902753129410576,0.9999953508377075
Pinus_1468,3,Milicz,Pinus,7,7,1,10.223296165466309,5.3487982749938965,0.3434861181975314,0.9999953508377075
Pinus_1469,3,Milicz,Pinus,7,7,1,9.646039962768555,5.50736141204834,0.36344060796584565,0.9999923706054688
Pinus_1470,3,Milicz,Pinus,7,7,1,11.883024215698242,5.1755781173706055,0.3033998925166056,0.9999994039535522
Pinus_1471,3,Milicz,Pinus,7,7,1,8.467126846313477,5.220484733581543,0.38140216788702597,0.9999927282333374
